-4.357275695800781250e+02,5.806895446777343750e+01,-3.227313041687011719e+00,-1.979755973815917969e+01,-2.075808715820312500e+01,-2.243027496337890625e+01,-1.974318695068359375e+01,-1.136455154418945312e+01,-9.984291076660156250e+00,5.325605273246765137e-01,3.523027420043945312e+00,1.429160356521606445e+00,1.461750149726867676e+00,3.384587287902832031e+00,5.223393917083740234e+00,1.688433527946472168e+00,-3.608270168304443359e+00,-3.598297357559204102e+00,-6.446495056152343750e+00,-8.583384513854980469e+00,-8.426160812377929688e+00,-4.630112648010253906e+00,-2.135106801986694336e+00,2.470186233520507812e+00,1.754844188690185547e+00,-6.406121701002120972e-02,-3.188931465148925781e+00,-3.403309345245361328e+00,-4.226064682006835938e+00,-3.944016695022583008e+00,-3.165029048919677734e+00,5.706931352615356445e-01,-6.495151519775390625e-01,1.094764947891235352e+00,1.104505658149719238e+00,2.121800899505615234e+00,1.348025798797607422e+00,8.012260198593139648e-01,2.001177072525024414e-01,-7.283865809440612793e-01,1.357521112091431860e+03,2.485744170663136998e+01,1.397530320289919636e+01,1.804916761903547240e+01,1.690431384347393262e+01,1.807036742540337215e+01,1.602742193270204041e+01,3.100961003443163833e+01,1.497497851562500000e+04,2.056290527343750000e+03,9.273969116210937500e+02,8.853267822265625000e+02,3.917346496582031250e+02,3.040872497558593750e+02,2.239729309082031250e+02,4.409682846069335938e+01,1.852755889892578125e+02,7.593795776367187500e+01,4.054645538330078125e+01,3.900807189941406250e+01,2.105936622619628906e+01,3.116071128845214844e+01,3.729459381103515625e+01,2.521152496337890625e+01,2.985669326782226562e+01,2.952403259277343750e+01,2.997620010375976562e+01,2.365329551696777344e+01,3.177573013305664062e+01,1.341615867614746094e+01,2.086876678466796875e+01,3.142290306091308594e+01,3.622078704833984375e+01,2.196504402160644531e+01,2.040818023681640625e+01,1.185172080993652344e+01,1.725450325012207031e+01,1.161545372009277344e+01,1.573362541198730469e+01,1.166591358184814453e+01,1.568124389648437500e+01,1.471580886840820312e+01,1.635188674926757812e+01,1.281000518798828125e+01,1.129621124267578125e+01,8.683825492858886719e+00,1.022101402282714844e+01,9.892946243286132812e+00,5.498099935182092304e+04,2.092899937822130596e+01,1.655535191275455631e+01,1.411967236849064555e+01,6.775516147938900779e+00,5.865832549929478112e+00,4.117554991794354358e+00,6.076631905526804545e+00
-3.833326721191406250e+02,7.960641479492187500e+01,-1.678574943542480469e+01,-3.756254196166992188e+01,-3.306284713745117188e+01,-3.033219146728515625e+01,-2.551868629455566406e+01,-1.274285411834716797e+01,-1.265866374969482422e+01,7.392143011093139648e-01,4.641998767852783203e+00,1.906548500061035156e+00,2.415477752685546875e+00,7.765937328338623047e+00,1.396938228607177734e+01,6.362013339996337891e+00,-6.508561134338378906e+00,-1.140121936798095703e+01,-1.116832923889160156e+01,-9.897035598754882812e+00,-5.718517303466796875e+00,-2.329708814620971680e+00,-2.122535228729248047e+00,2.364129781723022461e+00,3.988553762435913086e+00,1.755593061447143555e+00,-4.129551410675048828e+00,-5.002411365509033203e+00,-5.489724159240722656e+00,-4.077544212341308594e+00,-3.152882575988769531e+00,-1.425538659095764160e-01,1.459882110357284546e-01,2.075202941894531250e+00,-4.993723034858703613e-01,9.958168268203735352e-01,1.355432510375976562e+00,1.469967603683471680e+00,9.403299689292907715e-01,3.590263724327087402e-01,1.243187939288445023e+03,2.560877150873008645e+01,1.399454284419768157e+01,1.978512680660142564e+01,1.778862829623417241e+01,1.873251471713516736e+01,1.721798892484970978e+01,3.031450814220143286e+01,1.526685449218750000e+04,2.249599853515625000e+03,1.156925537109375000e+03,7.584282836914062500e+02,2.392073059082031250e+02,2.155620422363281250e+02,2.627684020996093750e+02,5.222978973388671875e+01,2.066701049804687500e+02,1.100673446655273438e+02,3.817289352416992188e+01,3.564717864990234375e+01,1.191255187988281250e+01,4.784260940551757812e+01,9.711360931396484375e+01,3.617030334472656250e+01,1.951061058044433594e+01,1.749108886718750000e+01,3.144352531433105469e+01,3.711623001098632812e+01,1.379718589782714844e+01,1.665164375305175781e+01,4.648267364501953125e+01,3.175688171386718750e+01,3.384600830078125000e+01,4.768535232543945312e+01,4.194437408447265625e+01,1.719698715209960938e+01,3.243537521362304688e+01,1.695910263061523438e+01,7.671614646911621094e+00,1.073249053955078125e+01,1.930661010742187500e+01,1.763558387756347656e+01,2.091660118103027344e+01,1.171079635620117188e+01,1.877518081665039062e+01,1.001690578460693359e+01,8.554759979248046875e+00,1.167818260192871094e+01,5.389668141084119270e+04,4.195696575404380724e+01,2.383549331695727957e+01,2.383517234633746895e+01,8.965745938755905087e+00,6.476873885646111439e+00,9.280381740943829172e+00,2.141439788661840993e+01
-3.882852172851562500e+02,1.013929901123046875e+02,-1.436428833007812500e+01,-3.960643768310546875e+01,-3.003479576110839844e+01,-3.393528747558593750e+01,-3.396257400512695312e+01,-1.194266796112060547e+01,-1.000322246551513672e+01,1.577390909194946289e+00,-3.571889162063598633e+00,-5.331562042236328125e+00,-2.838116645812988281e+00,6.972789764404296875e+00,1.508968544006347656e+01,8.060421943664550781e+00,-5.447844982147216797e+00,-7.521006107330322266e+00,-9.136092185974121094e+00,-1.468448925018310547e+01,-1.039943695068359375e+01,-3.334945678710937500e+00,-2.652537226676940918e-01,2.575025320053100586e+00,4.299074709415435791e-01,-7.077823638916015625e+00,-9.086986541748046875e+00,-3.301641941070556641e+00,-4.440949440002441406e+00,-5.557570934295654297e+00,-4.598608970642089844e+00,-5.678788423538208008e-01,-2.056140422821044922e+00,1.584631919860839844e+00,5.595905780792236328e-01,1.702971100807189941e+00,8.068739175796508789e-01,1.815945029258728027e+00,6.795346736907958984e-01,1.063010469079017639e-01,1.196859042563944286e+03,2.365316361415589697e+01,1.441709617136821464e+01,1.909502817533411445e+01,2.145150010148675790e+01,2.113483562714431940e+01,1.801710355364838989e+01,3.032440807203581201e+01,1.826810351562500000e+04,1.651148193359375000e+03,1.402475708007812500e+03,9.426918945312500000e+02,2.484710235595703125e+02,2.397958984375000000e+02,3.592344665527343750e+02,4.761853408813476562e+01,2.216716613769531250e+02,1.854986572265625000e+02,6.919736480712890625e+01,3.047916030883789062e+01,3.206126022338867188e+01,3.025766563415527344e+01,2.312318420410156250e+01,1.954614067077636719e+01,2.473426246643066406e+01,3.083349609375000000e+01,2.563400268554687500e+01,4.644003677368164062e+01,2.965583801269531250e+01,1.047418308258056641e+01,2.161101913452148438e+01,5.241282272338867188e+01,3.294260406494140625e+01,1.778538703918457031e+01,2.448393440246582031e+01,2.606140518188476562e+01,2.838225936889648438e+01,2.490603256225585938e+01,1.851959991455078125e+01,1.363339042663574219e+01,1.125626659393310547e+01,2.087144088745117188e+01,2.511145210266113281e+01,2.248293685913085938e+01,1.175337123870849609e+01,2.159481620788574219e+01,5.779881954193115234e+00,1.262780475616455078e+01,1.997955716311176730e+04,5.516594201087877991e+01,2.874841826905970876e+01,6.255705920106104045e+00,1.551764431676889089e+01,1.202354598187120693e+01,5.603817737721558778e+00,5.203446875799680527e+01
-1.035560302734375000e+02,9.877210235595703125e+01,-5.246377182006835938e+01,1.438145446777343750e+01,-1.858190155029296875e+01,1.446986484527587891e+01,-1.395778179168701172e+01,-1.100807762145996094e+01,5.261954307556152344e+00,8.267115592956542969e+00,-4.201886653900146484e+00,3.959052562713623047e+00,-9.237231254577636719e+00,9.714070320129394531e+00,-4.523573875427246094e+00,9.640368461608886719e+00,-5.039415836334228516e+00,2.601177453994750977e+00,-1.796564936637878418e+00,3.538172006607055664e+00,-4.728265285491943359e+00,4.504364967346191406e+00,1.435386419296264648e+00,2.732140064239501953e+00,2.122814893722534180e+00,4.344365119934082031e+00,-1.403840303421020508e+00,5.307538032531738281e+00,-1.737949609756469727e+00,5.429727077484130859e+00,-9.578877687454223633e-01,6.657196998596191406e+00,3.294338285923004150e-01,3.696994066238403320e+00,-4.937916100025177002e-01,4.201533317565917969e+00,-6.140344142913818359e-01,4.035506725311279297e+00,-1.858651876449584961e+00,2.474827289581298828e+00,2.335581695820891127e+03,1.466756380244717661e+01,1.136125502632801343e+01,1.436124274850851457e+01,1.452902034735381598e+01,1.853963618168139860e+01,1.742663729504047510e+01,3.469004714207643048e+01,3.366847534179687500e+02,1.310186462402343750e+02,1.510702819824218750e+02,7.066203308105468750e+01,5.442128753662109375e+01,7.229539489746093750e+01,4.729324722290039062e+01,4.300262069702148438e+01,7.246936798095703125e+01,3.161870956420898438e+01,6.594701385498046875e+01,2.743747711181640625e+01,2.314043998718261719e+01,2.748941612243652344e+01,1.843076515197753906e+01,2.664241981506347656e+01,2.095539474487304688e+01,1.687531852722167969e+01,3.014653587341308594e+01,2.156152153015136719e+01,3.380004119873046875e+01,2.467036437988281250e+01,2.234640121459960938e+01,2.816221046447753906e+01,1.866333770751953125e+01,1.521201038360595703e+01,2.489860153198242188e+01,2.866344642639160156e+01,1.470409202575683594e+01,1.748220252990722656e+01,1.202030181884765625e+01,2.913978958129882812e+01,2.167993545532226562e+01,2.316805076599121094e+01,1.653519821166992188e+01,1.144289970397949219e+01,1.773429298400878906e+01,1.517939662933349609e+01,1.628609466552734375e+01,1.256157398223876953e+01,5.331871972660512256e+04,2.575931552338110819e+01,1.140911529251679823e+01,1.605540751055556115e+01,7.168832510985186701e+00,8.470562684515204666e+00,4.825623922781784536e+00,7.521220792285194356e+00
-9.845563507080078125e+01,9.344831085205078125e+01,-4.443986129760742188e+01,1.327129268646240234e+01,-1.895972442626953125e+01,1.375963020324707031e+01,-1.357473278045654297e+01,-7.270499229431152344e+00,2.983156681060791016e+00,9.227552413940429688e+00,-8.542458534240722656e+00,7.292438983917236328e+00,-9.062651634216308594e+00,9.049078941345214844e+00,-5.450484752655029297e+00,9.998298645019531250e+00,-5.533688545227050781e+00,2.100347995758056641e+00,-3.699835538864135742e+00,1.091977119445800781e+00,-2.320369482040405273e+00,3.144002437591552734e+00,2.788805961608886719e+00,1.105237483978271484e+00,2.057025432586669922e+00,4.040429115295410156e+00,-6.181310415267944336e-01,5.939822673797607422e+00,-8.499320745468139648e-01,7.472231388092041016e+00,4.531782865524291992e-01,8.793718338012695312e+00,5.449931621551513672e-01,4.495956420898437500e+00,1.112514138221740723e+00,4.367765426635742188e+00,-9.192585945129394531e-01,3.872140884399414062e+00,-7.956563234329223633e-01,3.632538080215454102e+00,2.439760864913818295e+03,1.468522641308079812e+01,1.187484174517589075e+01,1.455149668992613243e+01,1.429481242833274734e+01,1.766674833399241606e+01,1.697578498325445651e+01,3.616066355396377219e+01,2.776983337402343750e+02,1.171630935668945312e+02,5.166794586181640625e+01,7.132565307617187500e+01,6.451963806152343750e+01,8.488495635986328125e+01,6.225831985473632812e+01,2.194733810424804688e+01,7.016252899169921875e+01,3.749651336669921875e+01,3.779484176635742188e+01,2.921313667297363281e+01,2.708000564575195312e+01,2.646325111389160156e+01,1.837590408325195312e+01,3.085706329345703125e+01,2.774921798706054688e+01,1.964804649353027344e+01,2.883158493041992188e+01,2.578954315185546875e+01,3.327451705932617188e+01,2.061179733276367188e+01,2.178909301757812500e+01,2.907262039184570312e+01,1.722214889526367188e+01,1.771291351318359375e+01,2.451684379577636719e+01,2.815655136108398438e+01,1.701074409484863281e+01,1.927907943725585938e+01,1.558934307098388672e+01,2.663729476928710938e+01,2.284259033203125000e+01,2.511657142639160156e+01,1.443967342376708984e+01,1.045689582824707031e+01,1.606601142883300781e+01,1.524238491058349609e+01,1.542899894714355469e+01,1.503150081634521484e+01,6.392530828570852464e+04,1.747561755733512356e+01,1.185558831782791245e+01,1.375693949585689069e+01,7.145367338389028156e+00,5.713354755378897920e+00,5.390373837346235320e+00,6.772831100738591736e+00
-9.699445343017578125e+01,1.019224624633789062e+02,-4.548736572265625000e+01,9.764105796813964844e+00,-1.792623519897460938e+01,1.617195320129394531e+01,-8.767541885375976562e+00,-7.601084232330322266e+00,1.630997896194458008e+00,6.991538524627685547e+00,-7.046303272247314453e+00,9.745952606201171875e+00,-1.008127307891845703e+01,9.365507125854492188e+00,-6.904769420623779297e+00,1.150785541534423828e+01,-9.789887428283691406e+00,3.182052612304687500e+00,-3.439693450927734375e+00,-4.372921772301197052e-03,-1.948337316513061523e+00,3.026839971542358398e+00,1.064205527305603027e+00,8.684170246124267578e-01,6.206564307212829590e-01,3.122494459152221680e+00,-5.060193538665771484e-01,6.503649234771728516e+00,-4.567115604877471924e-01,6.340147018432617188e+00,-1.928781508468091488e-03,6.006850242614746094e+00,3.914471268653869629e-01,3.608297586441040039e+00,9.991122484207153320e-01,3.087676525115966797e+00,-9.451121687889099121e-01,3.407314062118530273e+00,-1.236083984375000000e+00,3.434035539627075195e+00,2.319656180556071376e+03,1.439622905985617152e+01,1.151266008110258632e+01,1.398703404632428615e+01,1.352459211685462748e+01,1.750334185057007019e+01,1.683856026006611728e+01,3.620272626310322295e+01,3.253946533203125000e+02,1.428928833007812500e+02,4.291398239135742188e+01,3.307682800292968750e+01,5.272062301635742188e+01,4.405121612548828125e+01,2.911352920532226562e+01,2.388168907165527344e+01,2.215851974487304688e+01,3.480887603759765625e+01,2.402242088317871094e+01,1.926981925964355469e+01,2.886741256713867188e+01,1.692993164062500000e+01,1.748460388183593750e+01,2.338120460510253906e+01,2.726317024230957031e+01,1.650755882263183594e+01,2.431400680541992188e+01,1.777223014831542969e+01,2.345635986328125000e+01,1.507047462463378906e+01,1.939096260070800781e+01,1.579154300689697266e+01,1.888911437988281250e+01,1.393203544616699219e+01,1.251861572265625000e+01,1.806496620178222656e+01,1.547660732269287109e+01,2.263325309753417969e+01,1.461632919311523438e+01,2.567845153808593750e+01,1.348075103759765625e+01,1.561291408538818359e+01,1.159156513214111328e+01,1.091827869415283203e+01,1.153862380981445312e+01,1.235117626190185547e+01,1.405454826354980469e+01,1.247323799133300781e+01,6.235412021427136642e+04,1.769110246654403795e+01,1.023407531218311384e+01,1.259570926410336256e+01,5.583478638442553432e+00,5.071558258635285199e+00,4.634847345698053900e+00,8.031617349937381078e+00
-2.020667266845703125e+02,1.463043518066406250e+02,-5.423313140869140625e+01,2.238769721984863281e+01,2.381175994873046875e+00,-1.050897216796875000e+01,-6.498252391815185547e+00,1.122508764266967773e+00,-1.930396842956542969e+01,4.653832435607910156e+00,-1.157192802429199219e+01,-7.141666889190673828e+00,-4.064721107482910156e+00,5.338412284851074219e+00,-8.341655135154724121e-01,6.141513347625732422e+00,-7.612255811691284180e-01,4.710965156555175781e+00,3.396860599517822266e+00,-7.685968399047851562e+00,-2.161386299133300781e+01,-1.528229141235351562e+01,-9.330472946166992188e+00,6.699779987335205078e+00,-5.443228483200073242e-01,-6.379111766815185547e+00,2.326964139938354492e+00,1.692028999328613281e+01,1.404359698295593262e+00,-1.708538627624511719e+01,-1.965602874755859375e+01,1.227541923522949219e+01,1.873101997375488281e+01,6.610130310058593750e+00,-6.199315547943115234e+00,-8.304185271263122559e-01,-1.307481002807617188e+01,-1.232862949371337891e+01,4.446526527404785156e+00,1.706482696533203125e+01,1.507551517474501225e+03,1.904425589313226652e+01,1.374886679074609219e+01,2.049418046838005836e+01,2.371388034807722534e+01,2.468130870832176527e+01,2.441400323732950994e+01,3.063658526621731326e+01,3.779828491210937500e+02,1.140695800781250000e+02,8.808704376220703125e+01,1.265447807312011719e+01,3.604243087768554688e+01,9.742360115051269531e+00,2.833035087585449219e+01,1.874742889404296875e+01,1.951325988769531250e+01,7.766972541809082031e+00,1.092759132385253906e+01,2.586979484558105469e+01,2.191489791870117188e+01,1.778059768676757812e+01,1.348484325408935547e+01,4.532806396484375000e+01,1.495218276977539062e+01,2.476450538635253906e+01,1.119630241394042969e+01,6.030438423156738281e+00,2.039737701416015625e+01,5.890833854675292969e+00,1.463139343261718750e+01,6.523776054382324219e+00,6.869249820709228516e+00,3.710661697387695312e+01,1.650478553771972656e+01,1.980921745300292969e+01,6.256205081939697266e+00,1.132962131500244141e+01,1.512379550933837891e+01,1.678922653198242188e+01,2.430681037902832031e+01,1.344075965881347656e+01,8.497442245483398438e+00,6.415122985839843750e+00,1.701665496826171875e+01,4.841470718383789062e+00,1.405527877807617188e+01,8.090292930603027344e+00,1.071522725180420821e+04,4.451035024669669582e+01,1.206800884284736952e+01,1.030235631497884263e+01,5.721391235299090994e+00,4.182055443022123953e+00,6.038615686399978699e+00,2.923355675647177776e+01
-2.025211639404296875e+02,1.550640869140625000e+02,-6.440373992919921875e+01,1.850764846801757812e+01,-4.271241664886474609e+00,-1.686353683471679688e+01,-6.079043388366699219e+00,4.268300056457519531e+00,-2.461282730102539062e+01,-1.408119201660156250e+00,-7.311324119567871094e+00,-1.108436203002929688e+01,1.266182303428649902e+00,1.102495098114013672e+01,3.392855644226074219e+00,9.341676712036132812e+00,-1.610176563262939453e+00,7.743758201599121094e+00,8.862074851989746094e+00,-3.553009510040283203e+00,-1.956352424621582031e+01,-1.426942920684814453e+01,-1.149629878997802734e+01,7.561743259429931641e-01,-3.785383462905883789e+00,-9.650504112243652344e+00,-5.083073973655700684e-01,1.679994392395019531e+01,3.051857948303222656e+00,-1.967845153808593750e+01,-1.965471076965332031e+01,1.603990936279296875e+01,2.097519683837890625e+01,3.479268074035644531e+00,-4.586552143096923828e+00,2.526067256927490234e+00,-1.273088932037353516e+01,-1.013646507263183594e+01,1.060547828674316406e+01,2.127930068969726562e+01,1.454736383692277741e+03,1.793938413068159221e+01,1.337561802998798477e+01,2.244739182566488367e+01,2.321328978308665114e+01,2.424061676138722277e+01,2.578063931863265168e+01,3.197635861901838794e+01,8.197168579101562500e+02,4.396915817260742188e+01,1.882254638671875000e+02,1.470861339569091797e+01,4.781613922119140625e+01,9.390974044799804688e+00,1.741947174072265625e+01,1.145560073852539062e+01,2.938986206054687500e+01,1.264828395843505859e+01,1.407185745239257812e+01,1.941739654541015625e+01,1.389606094360351562e+01,2.884311294555664062e+01,2.008412361145019531e+01,3.483166885375976562e+01,2.686508369445800781e+01,1.061342239379882812e+01,1.287641525268554688e+01,8.227131843566894531e+00,2.481459999084472656e+01,1.137317943572998047e+01,1.415728378295898438e+01,1.466317749023437500e+01,9.430890083312988281e+00,1.357001686096191406e+01,1.614446830749511719e+01,2.317653656005859375e+01,6.535676956176757812e+00,1.733043098449707031e+01,1.887935256958007812e+01,1.338672161102294922e+01,1.379169082641601562e+01,1.990378952026367188e+01,1.628266334533691406e+01,2.785156059265136719e+01,1.011435985565185547e+01,1.090001487731933594e+01,1.787927627563476562e+01,1.484926986694335938e+01,7.768010515778867557e+03,3.387271388768296276e+01,1.157184710499823943e+01,8.955012651892221953e+00,1.021950130987164762e+01,3.617152054274995976e+00,4.807408884593364462e+00,3.291423681115074373e+01
-2.431906585693359375e+02,1.572507934570312500e+02,2.103538322448730469e+01,-1.113187599182128906e+01,-1.560072708129882812e+01,3.074247360229492188e+01,-2.105402755737304688e+01,-6.345208644866943359e+00,5.519767761230468750e+00,-9.130478858947753906e+00,-3.707699477672576904e-01,2.135884046554565430e+00,-2.445231527090072632e-01,-1.604896068572998047e+00,8.199160695075988770e-01,9.481799125671386719e+00,2.091568946838378906e+01,1.482522678375244141e+01,4.309943675994873047e+00,9.143733024597167969e+00,5.193251132965087891e+00,9.628519415855407715e-01,-2.738947629928588867e+00,1.607574939727783203e+00,-1.446388125419616699e+00,-5.302682399749755859e+00,-9.197090268135070801e-01,5.525386810302734375e+00,-4.783161640167236328e+00,-6.314669847488403320e-01,-2.997498810291290283e-01,6.452542781829833984e+00,-6.717841625213623047e-01,2.544366121292114258e+00,1.904024004936218262e+00,2.988635599613189697e-01,-3.560224771499633789e+00,6.520414948463439941e-01,-4.280520915985107422e+00,4.023708999156951904e-01,1.159066200797320562e+03,1.505761992530023541e+01,1.413057755843671259e+01,1.920172361702592312e+01,1.659149410985746442e+01,2.125301130553320306e+01,1.773478438746451857e+01,2.763361625026123392e+01,7.654180175781250000e+03,2.409399871826171875e+02,4.185526428222656250e+02,4.071271057128906250e+02,3.081548156738281250e+02,1.461622924804687500e+02,1.908990020751953125e+02,6.360844802856445312e+01,4.165967559814453125e+01,3.758498764038085938e+01,3.555926513671875000e+01,4.864276504516601562e+01,4.447059631347656250e+01,7.348476409912109375e+01,1.022846450805664062e+02,6.602734375000000000e+01,1.012210311889648438e+02,1.044125061035156250e+02,5.604680633544921875e+01,7.181653594970703125e+01,3.872224044799804688e+01,3.589553451538085938e+01,1.854993057250976562e+01,1.606757354736328125e+01,2.109972381591796875e+01,2.789396858215332031e+01,1.296265602111816406e+01,3.466705322265625000e+01,3.534167480468750000e+01,1.700287246704101562e+01,2.035848999023437500e+01,1.858625030517578125e+01,2.414665985107421875e+01,2.555012130737304688e+01,1.187913703918457031e+01,1.655559730529785156e+01,1.759888267517089844e+01,1.709677696228027344e+01,1.753955078125000000e+01,2.379268455505371094e+01,6.866429946427702089e+04,1.907129398922932140e+01,1.546810720108038062e+01,2.747079342922575051e+01,8.723254622771865030e+00,9.371713975220634651e+00,4.181414988754127648e+00,2.033641621425435986e+01
-2.538815765380859375e+02,1.376226348876953125e+02,-6.915325927734375000e+01,-6.350431823730468750e+01,1.935572385787963867e+00,-2.162828636169433594e+01,-3.324869155883789062e+00,7.539785385131835938e+00,1.185165500640869141e+01,-1.443058586120605469e+01,-1.516978359222412109e+01,1.108690166473388672e+01,-6.008339405059814453e+00,7.512871742248535156e+00,-4.208441257476806641e+00,7.944138526916503906e+00,4.955752849578857422e+00,5.504418373107910156e+00,-2.716109514236450195e+00,2.925890207290649414e+00,-1.000835776329040527e+00,1.941785216331481934e+00,3.346524715423583984e+00,1.540820717811584473e+00,8.057107925415039062e+00,1.560029983520507812e+00,6.331205844879150391e+00,-2.464717775583267212e-01,6.994168162345886230e-01,4.326766490936279297e+00,2.333444356918334961e+00,5.068394184112548828e+00,-7.360283732414245605e-01,9.560765624046325684e-01,1.405196309089660645e+00,5.664165973663330078e+00,-1.831704735755920410e+00,5.885130405426025391e+00,-4.077553749084472656e+00,6.578345298767089844e+00,1.671242949526667644e+03,2.003020338569679382e+01,1.168935554669381105e+01,1.538851754544339379e+01,1.782902511857485450e+01,2.330598222094552696e+01,2.026107705604769649e+01,3.374564471720940162e+01,1.487554589843750000e+04,1.457184814453125000e+03,1.971722412109375000e+03,6.701301269531250000e+02,1.188717803955078125e+02,1.849134521484375000e+02,2.989780883789062500e+02,9.159449005126953125e+01,8.593368530273437500e+01,1.604614868164062500e+02,1.000239334106445312e+02,1.935354156494140625e+02,8.675774383544921875e+01,1.158462905883789062e+02,6.131996536254882812e+01,6.172910308837890625e+01,9.149886322021484375e+01,1.264150619506835938e+02,1.142619705200195312e+02,7.191210174560546875e+01,4.604203796386718750e+01,6.876281738281250000e+01,2.774208831787109375e+01,3.213235092163085938e+01,4.253367614746093750e+01,4.824848556518554688e+01,4.400278854370117188e+01,3.027921676635742188e+01,3.236384963989257812e+01,3.375177764892578125e+01,2.907829284667968750e+01,1.211718082427978516e+01,2.430874061584472656e+01,3.122476387023925781e+01,1.235155105590820312e+01,2.854707145690917969e+01,2.344444465637207031e+01,2.632696151733398438e+01,2.669336891174316406e+01,2.768824195861816406e+01,2.252986846628494968e+05,3.018328076620763412e+01,2.688178118019506257e+01,2.137814959167420881e+01,1.056534421315368277e+01,2.057390424196660916e+01,9.737077230225530400e+00,1.584374014092622041e+01
